maker,model,mileage,manufacture_year,engine_displacement,engine_power,body_type,color_slug,stk_year,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,price_eur
mercedes-benz,,113084,2005,3500,200,,,None,auto,4,4,gasoline,2015-11-14 19:00:17.463385+00,2016-01-27 20:40:15.46361+00,11843.08
audi,q3,48953,2012,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:17.483356+00,2016-01-27 20:40:15.46361+00,21465.58
hyundai,i30,139942,2012,1591,92,,,None,man,5,5,gasoline,2015-11-14 19:00:17.504838+00,2016-01-27 20:40:15.46361+00,6624.72
mercedes-benz,,181502,2009,2143,125,,,None,auto,5,5,diesel,2015-11-14 19:00:17.544232+00,2016-01-27 20:40:15.46361+00,18430.79
,,235800,2005,1595,75,,,None,man,5,5,gasoline,2015-11-14 19:00:17.585879+00,2016-01-27 20:40:15.46361+00,2553.66
ford,s-max,138000,2007,1753,92,,,None,man,5,5,diesel,2015-11-14 19:00:17.61863+00,2016-01-27 20:40:15.46361+00,6180.61
audi,a6,220000,2007,3000,171,,,None,auto,5,5,diesel,2015-11-14 19:00:17.628358+00,2016-01-27 20:40:15.46361+00,6254.63
,,101000,2010,1598,64,,,None,,None,None,gasoline,2015-11-14 19:00:17.658136+00,2016-01-27 20:40:15.46361+00,5144.34
volvo,v40,241600,2002,1870,85,,,None,man,5,5,diesel,2015-11-14 19:00:17.761831+00,2016-01-27 20:40:15.46361+00,2294.6
kia,,22344,,1396,66,,,None,man,5,5,diesel,2015-11-14 19:00:17.785817+00,2016-01-27 20:40:15.46361+00,11843.08
seat,alhambra,224745,2009,1968,103,,,None,man,5,5,diesel,2015-11-14 19:00:17.819446+00,2016-01-27 20:40:15.46361+00,9807.18
volvo,s60,231000,2004,2401,120,,,None,man,4,5,diesel,2015-11-14 19:00:17.851393+00,2016-01-27 20:40:15.46361+00,3663.95
ford,c-max,135230,2008,1596,74,,,None,man,None,5,gasoline,2015-11-14 19:00:17.863705+00,2016-01-27 20:40:15.46361+00,6287.93
citroen,c-crosser,179152,2008,2179,115,,,None,man,5,7,diesel,2015-11-14 19:00:17.88122+00,2016-01-27 20:40:15.46361+00,9622.46
audi,q7,205000,2007,2967,171,,,None,auto,5,5,diesel,2015-11-14 19:00:17.934666+00,2016-01-27 20:40:15.46361+00,12398.22
ford,focus,129175,2006,1596,77,,,None,man,None,5,gasoline,2015-11-14 19:00:17.948329+00,2016-01-27 20:40:15.46361+00,4252.41
skoda,roomster,48000,2009,1598,77,,,None,auto,5,5,gasoline,2015-11-14 19:00:17.977352+00,2016-01-27 20:40:15.46361+00,7401.92
skoda,octavia,205653,2003,1984,85,,,None,man,5,5,gasoline,2015-11-14 19:00:18.001239+00,2016-01-27 20:40:15.46361+00,2331.57
skoda,superb,100,,1998,140,,,None,auto,5,5,diesel,2015-11-14 19:00:18.038181+00,2016-01-27 20:40:15.46361+00,42153.96
,,79000,2010,1598,64,,,None,man,5,5,gasoline,2015-11-14 19:00:18.046998+00,2016-01-27 20:40:15.46361+00,5551.44
skoda,octavia,12152,2015,1968,110,,,None,man,5,5,diesel,2015-11-14 19:00:18.063553+00,2016-01-27 20:40:15.46361+00,29570.69
opel,astra,175217,2004,1598,76,,,None,man,5,5,gasoline,2015-11-14 19:00:18.087102+00,2016-01-27 20:40:15.46361+00,2472.24
fiat,punto,25200,2011,1398,52,,,None,man,5,5,gasoline,2015-11-14 19:00:18.098591+00,2016-01-27 20:40:15.46361+00,8463.73
skoda,yeti,13916,2014,1968,81,,,None,man,5,5,diesel,2015-11-14 19:00:18.109014+00,2016-01-27 20:40:15.46361+00,16839.38
,,163170,2003,1997,79,,,None,man,5,7,diesel,2015-11-14 19:00:18.186817+00,2016-01-27 20:40:15.46361+00,2949.67
citroen,c3,177340,2004,1398,50,,,None,man,5,5,diesel,2015-11-14 19:00:18.197917+00,2016-01-27 20:40:15.46361+00,2883.05
skoda,octavia,175000,2011,1598,77,,,None,man,None,None,diesel,2015-11-14 19:00:18.214376+00,2016-01-27 20:40:15.46361+00,9252.41
bmw,,184000,2003,1995,85,,,None,man,4,5,diesel,2015-11-14 19:00:18.285065+00,2016-01-27 20:40:15.46361+00,2886.75
,,121600,,1461,81,,,None,man,5,5,diesel,2015-11-14 19:00:18.428328+00,2016-01-27 20:40:15.46361+00,6291.6
suzuki,grand-vitara,113500,,1870,95,,,None,man,5,5,diesel,2015-11-14 19:00:18.439148+00,2016-01-27 20:40:15.46361+00,12583.23
opel,corsa,146000,2005,999,44,,,None,man,3,5,gasoline,2015-11-14 19:00:18.470941+00,2016-01-27 20:40:15.46361+00,2072.54
skoda,octavia,53930,2010,1798,118,,,None,man,5,5,gasoline,2015-11-14 19:00:18.50203+00,2016-01-27 20:40:15.46361+00,12546.26
toyota,auris,46000,,1329,74,,,None,man,5,5,gasoline,2015-11-14 19:00:18.520004+00,2016-01-27 20:40:15.46361+00,7028.13
skoda,fabia,97000,2010,1198,44,,,None,man,5,None,gasoline,2015-11-14 19:00:18.532418+00,2016-01-27 20:40:15.46361+00,5917.84
mercedes-benz,,109000,2006,2987,140,,,None,auto,5,5,diesel,2015-11-14 19:00:18.54593+00,2016-01-27 20:40:15.46361+00,15914.1
skoda,fabia,14424,2014,1197,63,,,None,man,5,5,gasoline,2015-11-14 19:00:18.56937+00,2016-01-27 20:40:15.46361+00,9215.4
citroen,c5,167000,2008,1997,100,,,None,man,4,5,diesel,2015-11-14 19:00:18.675609+00,2016-01-27 20:40:15.46361+00,5810.51
bmw,,236450,2002,1995,110,,,None,man,4,5,diesel,2015-11-14 19:00:18.686984+00,2016-01-27 20:40:15.46361+00,5362.69
,,93500,2012,1968,103,,,None,man,4,8,diesel,2015-11-14 19:00:18.716034+00,2016-01-27 20:40:15.46361+00,14803.85
skoda,octavia,158000,2010,1896,74,,,None,man,5,5,diesel,2015-11-14 19:00:18.736831+00,2016-01-27 20:40:15.46361+00,4922.28
audi,r8,28000,2013,5204,412,,,None,auto,2,2,gasoline,2015-11-14 19:00:18.750165+00,2016-01-27 20:40:15.46361+00,109178.39
,,200000,1998,2874,72,,,None,man,3,5,diesel,2015-11-14 19:00:18.776965+00,2016-01-27 20:40:15.46361+00,2590.67
nissan,qashqai,15000,2015,1496,81,,,None,man,5,None,diesel,2015-11-14 19:00:18.787792+00,2016-01-27 20:40:15.46361+00,20688.38
skoda,fabia,300000,2007,1198,44,,,None,man,5,5,gasoline,2015-11-14 19:00:18.829751+00,2016-01-27 20:40:15.46361+00,2553.66
skoda,fabia,220000,2001,1397,50,,,None,man,5,5,gasoline,2015-11-14 19:00:18.876325+00,2016-01-27 20:40:15.46361+00,1591.41
,,110000,2001,1360,55,,,None,man,5,5,gasoline,2015-11-14 19:00:18.886683+00,2016-01-27 20:40:15.46361+00,2368.62
mercedes-benz,,360000,2003,1689,55,,,None,man,5,7,diesel,2015-11-14 19:00:18.896995+00,2016-01-27 20:40:15.46361+00,1924.5
bmw,x6,117000,2008,4395,300,,,None,auto,None,None,gasoline,2015-11-14 19:00:18.916856+00,2016-01-27 20:40:15.46361+00,24056.25
mercedes-benz,,193000,2008,2987,165,,,None,auto,5,7,diesel,2015-11-14 19:00:18.942823+00,2016-01-27 20:40:15.46361+00,19615.1
,,225216,1999,1390,55,,,None,man,5,5,gasoline,2015-11-14 19:00:19.387629+00,2016-01-27 20:40:15.46361+00,2102.15
ford,c-max,2,2015,1498,110,,,None,man,5,5,gasoline,2015-11-14 19:00:19.471811+00,2016-01-27 20:40:15.46361+00,18812.4
,,247139,2005,1896,77,,,None,man,None,None,diesel,2015-11-14 19:00:19.507069+00,2016-01-27 20:40:15.46361+00,4441.15
mercedes-benz,,133000,2011,2143,125,,,None,auto,5,5,diesel,2015-11-14 19:00:19.585957+00,2016-01-27 20:40:15.46361+00,24056.25
audi,a3,191300,2003,1984,110,,,None,man,3,5,gasoline,2015-11-14 19:00:19.601398+00,2016-01-27 20:40:15.46361+00,3330.87
ford,mondeo,235000,2008,1997,103,,,None,auto,5,5,diesel,2015-11-14 19:00:19.617625+00,2016-01-27 20:40:15.46361+00,6994.82
bmw,,191000,2009,4395,300,,,None,auto,5,5,gasoline,2015-11-14 19:00:19.645799+00,2016-01-27 20:40:15.46361+00,21761.66
,,198000,2007,1595,75,,,None,man,5,5,gasoline,2015-11-14 19:00:19.68264+00,2016-01-27 20:40:15.46361+00,5551.44
,,170000,,1390,55,,,None,man,3,5,gasoline,2015-11-14 19:00:19.697539+00,2016-01-27 20:40:15.46361+00,847.52
skoda,fabia,116935,2006,1200,47,,,None,man,5,5,gasoline,2015-11-14 19:00:19.795696+00,2016-01-27 20:40:15.46361+00,3182.83
nissan,note,78663,2006,1400,65,,,None,man,5,5,gasoline,2015-11-14 19:00:19.826986+00,2016-01-27 20:40:15.46361+00,4700.22
mercedes-benz,,176325,2000,2600,125,,,None,man,4,5,gasoline,2015-11-14 19:00:19.950565+00,2016-01-27 20:40:15.46361+00,3219.84
hyundai,santa-fe,199912,2002,2700,127,,,None,auto,5,5,gasoline,2015-11-14 19:00:19.964057+00,2016-01-27 20:40:15.46361+00,1850.48
,,225314,2001,2000,66,,,None,man,5,5,diesel,2015-11-14 19:00:19.984651+00,2016-01-27 20:40:15.46361+00,2220.58
fiat,500,21491,2008,1200,51,,,None,man,3,4,gasoline,2015-11-14 19:00:19.996813+00,2016-01-27 20:40:15.46361+00,6291.64
skoda,octavia,119546,2011,1998,103,,,None,man,5,5,diesel,2015-11-14 19:00:20.054375+00,2016-01-27 20:40:15.46361+00,11065.88
rover,,136266,2001,1800,86,,,None,man,3,4,gasoline,2015-11-14 19:00:20.07773+00,2016-01-27 20:40:15.46361+00,3330.87
,,82258,2013,1968,103,,,None,man,4,5,diesel,2015-11-14 19:00:20.089817+00,2016-01-27 20:40:15.46361+00,21428.57
skoda,fabia,83071,2009,1198,44,,,None,man,5,None,gasoline,2015-11-14 19:00:20.098951+00,2016-01-27 20:40:15.46361+00,4404.15
skoda,octavia,43097,2013,1197,77,,,None,man,5,None,gasoline,2015-11-14 19:00:20.120411+00,2016-01-27 20:40:15.46361+00,11806.07
,,165702,2011,1598,77,,,None,man,5,None,diesel,2015-11-14 19:00:20.148166+00,2016-01-27 20:40:15.46361+00,10547.74
,,168762,2000,1896,66,,,None,man,5,None,diesel,2015-11-14 19:00:20.175826+00,2016-01-27 20:40:15.46361+00,1443.38
skoda,octavia,20000,2015,1968,110,,,None,man,5,None,diesel,2015-11-14 19:00:20.190196+00,2016-01-27 20:40:15.46361+00,19503.7
skoda,octavia,20000,2015,1395,81,,,None,man,5,None,gasoline,2015-11-14 19:00:20.262252+00,2016-01-27 20:40:15.46361+00,17209.1
skoda,yeti,23518,2012,1968,81,,,None,man,5,None,diesel,2015-11-14 19:00:20.452759+00,2016-01-27 20:40:15.46361+00,13316.06
seat,alhambra,5,2015,1968,103,,,None,man,5,None,diesel,2015-11-14 19:00:20.490798+00,2016-01-27 20:40:15.46361+00,32564.77
seat,altea,164337,2009,1896,77,,,None,man,5,None,diesel,2015-11-14 19:00:20.509459+00,2016-01-27 20:40:15.46361+00,6839.38
,,11796,2015,1968,132,,,None,auto,4,None,diesel,2015-11-14 19:00:20.549302+00,2016-01-27 20:40:15.46361+00,37712.81
audi,a6,245000,2008,2698,132,,,None,auto,None,None,diesel,2015-11-14 19:00:20.592691+00,2016-01-27 20:40:15.46361+00,8068.1
,,6000,2015,1968,135,,,None,auto,4,None,diesel,2015-11-14 19:00:20.602234+00,2016-01-27 20:40:15.46361+00,28719.47
suzuki,jimny,107000,2002,1300,60,,,None,man,3,4,gasoline,2015-11-14 19:00:20.620882+00,2016-01-27 20:40:15.46361+00,3960.03
suzuki,swift,45000,2000,993,39,,,None,man,None,None,gasoline,2015-11-14 19:00:20.652253+00,2016-01-27 20:40:15.46361+00,1106.59
mitsubishi,lancer,3,2015,1590,86,,,None,man,5,5,gasoline,2015-11-14 19:00:20.667487+00,2016-01-27 20:40:15.46361+00,13101.37
mitsubishi,lancer,3,2015,1590,86,,,None,man,5,5,gasoline,2015-11-14 19:00:20.684052+00,2016-01-27 20:40:15.46361+00,13101.37
bmw,,240000,1997,2793,142,,,None,man,5,5,gasoline,2015-11-14 19:00:20.734763+00,2016-01-27 20:40:15.46361+00,3515.91
,,9800,2015,1560,120,,,None,man,5,5,diesel,2015-11-14 19:00:20.746025+00,2016-01-27 20:40:15.46361+00,18837.9
mercedes-benz,,210000,2007,3498,200,,,None,auto,5,5,gasoline,2015-11-14 19:00:20.765258+00,2016-01-27 20:40:15.46361+00,12953.37
ford,fiesta,40000,2010,1596,88,,,None,man,5,5,gasoline,2015-11-14 19:00:20.781702+00,2016-01-27 20:40:15.46361+00,7364.91
skoda,roomster,145000,2011,1598,66,,,None,man,5,5,diesel,2015-11-14 19:00:20.837166+00,2016-01-27 20:40:15.46361+00,6287.93
mitsubishi,pajero,250,,3200,140,,,None,auto,5,7,diesel,2015-11-14 19:00:20.847556+00,2016-01-27 20:40:15.46361+00,39744.63
dodge,grand-caravan,81000,2013,3300,130,,,None,auto,5,7,gasoline,2015-11-14 19:00:20.857143+00,2016-01-27 20:40:15.46361+00,19800.15
,,179700,2005,2500,120,,,None,auto,5,5,diesel,2015-11-14 19:00:20.885181+00,2016-01-27 20:40:15.46361+00,4441.15
nissan,almera,156397,,1769,84,,,None,man,5,5,gasoline,2015-11-14 19:00:20.906276+00,2016-01-27 20:40:15.46361+00,1069.58
opel,astra,71290,2013,2000,121,,,None,man,5,5,diesel,2015-11-14 19:00:20.94314+00,2016-01-27 20:40:15.46361+00,10732.79
skoda,octavia,141484,2002,1600,75,,,None,man,5,5,gasoline,2015-11-14 19:00:20.981158+00,2016-01-27 20:40:15.46361+00,2960.77
mazda,cx-7,171133,2011,2200,127,,,None,man,5,5,diesel,2015-11-14 19:00:20.99078+00,2016-01-27 20:40:15.46361+00,10621.76
,,187812,2001,1400,70,,,None,man,5,5,gasoline,2015-11-14 19:00:21.011849+00,2016-01-27 20:40:15.46361+00,1295.34
opel,insignia,78295,2009,2000,118,,,None,auto,5,5,diesel,2015-11-14 19:00:21.071987+00,2016-01-27 20:40:15.46361+00,11102.89
ford,c-max,190873,2007,1800,85,,,None,man,5,5,diesel,2015-11-14 19:00:21.11318+00,2016-01-27 20:40:15.46361+00,4441.15
skoda,fabia,103459,2005,1200,40,,,None,man,5,5,gasoline,2015-11-14 19:00:21.122318+00,2016-01-27 20:40:15.46361+00,2590.67
skoda,octavia,226955,2006,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:21.204212+00,2016-01-27 20:40:15.46361+00,5033.31
skoda,superb,141845,2007,2500,120,,,None,man,4,5,diesel,2015-11-14 19:00:21.245684+00,2016-01-27 20:40:15.46361+00,6809.77
skoda,octavia,155487,2008,2000,103,,,None,auto,5,5,diesel,2015-11-14 19:00:21.418567+00,2016-01-27 20:40:15.46361+00,8179.13
skoda,fabia,80465,2003,1400,50,,,None,man,4,5,gasoline,2015-11-14 19:00:21.43202+00,2016-01-27 20:40:15.46361+00,2960.77
skoda,fabia,66436,2008,1200,44,,,None,man,5,5,gasoline,2015-11-14 19:00:21.456976+00,2016-01-27 20:40:15.46361+00,4293.12
,,34469,2012,1600,74,,,None,man,5,5,gasoline,2015-11-14 19:00:21.530922+00,2016-01-27 20:40:15.46361+00,8327.17
,,41207,2012,1600,74,,,None,man,5,5,gasoline,2015-11-14 19:00:21.541917+00,2016-01-27 20:40:15.46361+00,8327.17
opel,corsa,61648,2006,1000,44,,,None,man,5,5,gasoline,2015-11-14 19:00:21.601048+00,2016-01-27 20:40:15.46361+00,2886.75
,,143844,2005,2000,103,,,None,man,5,7,diesel,2015-11-14 19:00:21.611108+00,2016-01-27 20:40:15.46361+00,6291.64
skoda,octavia,177996,2007,1900,74,,,None,man,5,5,diesel,2015-11-14 19:00:21.621775+00,2016-01-27 20:40:15.46361+00,5403.4
seat,toledo,120418,2005,1600,75,,,None,man,5,5,gasoline,2015-11-14 19:00:21.67407+00,2016-01-27 20:40:15.46361+00,4071.06
skoda,octavia,209325,2009,1900,74,,,None,man,5,5,diesel,2015-11-14 19:00:21.684012+00,2016-01-27 20:40:15.46361+00,5366.4
,,256746,2005,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:21.70573+00,2016-01-27 20:40:15.46361+00,4811.25
skoda,octavia,90522,2006,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:21.735887+00,2016-01-27 20:40:15.46361+00,7142.86
skoda,roomster,115534,2010,1200,63,,,None,man,5,5,gasoline,2015-11-14 19:00:21.806269+00,2016-01-27 20:40:15.46361+00,6661.73
volvo,s80,68779,2012,2400,151,,,None,auto,4,5,diesel,2015-11-14 19:00:21.956956+00,2016-01-27 20:40:15.46361+00,25906.74
skoda,superb,154368,2009,2000,125,,,None,man,5,5,diesel,2015-11-14 19:00:22.100423+00,2016-01-27 20:40:15.46361+00,11102.89
skoda,octavia,258530,2010,2000,103,,,None,auto,5,5,diesel,2015-11-14 19:00:22.229893+00,2016-01-27 20:40:15.46361+00,7401.92
audi,a3,77044,2008,1900,77,,,None,man,3,4,diesel,2015-11-14 19:00:22.239882+00,2016-01-27 20:40:15.46361+00,8142.12
hyundai,ix35,26240,2014,2000,100,,,None,man,5,5,diesel,2015-11-14 19:00:22.33036+00,2016-01-27 20:40:15.46361+00,19245.0
,,145682,,1560,68,,,None,,5,5,diesel,2015-11-14 19:00:22.353334+00,2016-01-27 20:40:15.46361+00,6291.27
ford,mondeo,169651,2007,2000,96,,,None,man,5,5,diesel,2015-11-14 19:00:22.389153+00,2016-01-27 20:40:15.46361+00,6883.79
hyundai,i30,20015,2014,1600,88,,,None,auto,5,5,gasoline,2015-11-14 19:00:22.447291+00,2016-01-27 20:40:15.46361+00,13693.56
hyundai,i30,10950,2014,1600,88,,,None,man,5,5,gasoline,2015-11-14 19:00:22.514556+00,2016-01-27 20:40:15.46361+00,12583.27
hyundai,i30,9245,2014,1400,73,,,None,man,5,5,gasoline,2015-11-14 19:00:22.528348+00,2016-01-27 20:40:15.46361+00,10362.69
ford,mondeo,127741,1997,2500,125,,,None,man,5,4,gasoline,2015-11-14 19:00:22.539732+00,2016-01-27 20:40:15.46361+00,1332.35
skoda,fabia,101372,2008,1200,51,,,None,man,5,5,gasoline,2015-11-14 19:00:22.587454+00,2016-01-27 20:40:15.46361+00,4552.18
skoda,octavia,142242,2007,1900,77,,,None,man,5,5,diesel,2015-11-14 19:00:22.627665+00,2016-01-27 20:40:15.46361+00,6143.6
opel,vectra,249505,2003,2200,92,,,None,man,5,5,diesel,2015-11-14 19:00:22.760008+00,2016-01-27 20:40:15.46361+00,2442.64
citroen,c4,34174,2006,1600,80,,,None,man,3,5,gasoline,2015-11-14 19:00:22.770234+00,2016-01-27 20:40:15.46361+00,5181.35
,,99000,2010,1560,80,,,None,man,5,5,diesel,2015-11-14 19:00:22.787825+00,2016-01-27 20:40:15.46361+00,5514.43
skoda,octavia,187142,2005,1900,66,,,None,man,5,5,diesel,2015-11-14 19:00:22.797297+00,2016-01-27 20:40:15.46361+00,3700.96
kia,sorento,176520,2005,2500,103,,,None,man,5,5,diesel,2015-11-14 19:00:22.835164+00,2016-01-27 20:40:15.46361+00,5551.44
,,142694,2004,1400,72,,,None,man,5,5,gasoline,2015-11-14 19:00:22.856558+00,2016-01-27 20:40:15.46361+00,2590.67
skoda,octavia,217156,2004,1900,66,,,None,man,5,5,diesel,2015-11-14 19:00:22.868273+00,2016-01-27 20:40:15.46361+00,4108.07
chevrolet,captiva,109869,2009,2000,110,,,None,man,5,5,diesel,2015-11-14 19:00:22.885498+00,2016-01-27 20:40:15.46361+00,8512.21
skoda,octavia,181190,2000,1600,55,,,None,man,5,5,gasoline,2015-11-14 19:00:22.896103+00,2016-01-27 20:40:15.46361+00,2331.61
ford,transit,140229,2008,2200,81,,,None,man,4,9,diesel,2015-11-14 19:00:23.022234+00,2016-01-27 20:40:15.46361+00,11102.89
ford,transit,234262,2003,2000,55,,,None,man,4,6,diesel,2015-11-14 19:00:23.032074+00,2016-01-27 20:40:15.46361+00,3330.87
skoda,octavia,140567,2005,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:23.059103+00,2016-01-27 20:40:15.46361+00,4589.19
skoda,octavia,33724,2005,1600,75,,,None,man,5,5,gasoline,2015-11-14 19:00:23.068906+00,2016-01-27 20:40:15.46361+00,4589.19
citroen,berlingo,135543,2007,1400,55,,,None,man,4,5,gasoline,2015-11-14 19:00:23.078131+00,2016-01-27 20:40:15.46361+00,3700.96
skoda,octavia,278293,2004,1900,81,,,None,man,5,5,diesel,2015-11-14 19:00:23.09543+00,2016-01-27 20:40:15.46361+00,3478.9
skoda,octavia,61490,2008,1800,118,,,None,man,5,5,gasoline,2015-11-14 19:00:23.147501+00,2016-01-27 20:40:15.46361+00,7846.04
skoda,fabia,99680,2005,1200,47,,,None,man,5,4,gasoline,2015-11-14 19:00:23.216227+00,2016-01-27 20:40:15.46361+00,2479.64
skoda,octavia,124607,2002,1400,55,,,None,man,5,5,gasoline,2015-11-14 19:00:23.328728+00,2016-01-27 20:40:15.46361+00,2627.68
,,94156,,1360,55,,,None,man,3,5,gasoline,2015-11-14 19:00:23.527809+00,2016-01-27 20:40:15.46361+00,1665.06
,,180487,2004,2000,66,,,None,man,5,5,diesel,2015-11-14 19:00:23.647138+00,2016-01-27 20:40:15.46361+00,2405.63
skoda,felicia,147727,,1598,55,,,None,man,5,5,gasoline,2015-11-14 19:00:23.669833+00,2016-01-27 20:40:15.46361+00,921.54
skoda,fabia,111990,2006,1200,40,,,None,man,5,5,gasoline,2015-11-14 19:00:23.737425+00,2016-01-27 20:40:15.46361+00,2664.69
skoda,fabia,63224,2006,1200,40,,,None,man,5,5,gasoline,2015-11-14 19:00:23.750157+00,2016-01-27 20:40:15.46361+00,3256.85
ford,mondeo,149000,2007,1800,92,,,None,man,5,5,diesel,2015-11-14 19:00:23.803621+00,2016-01-27 20:40:15.46361+00,5736.49
ford,focus,100625,2010,1600,66,,,None,man,5,5,diesel,2015-11-14 19:00:23.814089+00,2016-01-27 20:40:15.46361+00,6254.63
skoda,octavia,239157,2006,1900,74,,,None,man,5,5,diesel,2015-11-14 19:00:23.853907+00,2016-01-27 20:40:15.46361+00,3552.92
skoda,octavia,235705,2009,1900,77,,,None,man,5,5,diesel,2015-11-14 19:00:23.863539+00,2016-01-27 20:40:15.46361+00,6772.76
,,159222,2005,2000,103,,,None,man,4,5,diesel,2015-11-14 19:00:23.892349+00,2016-01-27 20:40:15.46361+00,5218.36
skoda,fabia,36754,2008,1200,44,,,None,man,5,5,gasoline,2015-11-14 19:00:23.918037+00,2016-01-27 20:40:15.46361+00,4663.21
skoda,octavia,237664,2005,1900,77,,,None,man,5,5,diesel,2015-11-14 19:00:23.939878+00,2016-01-27 20:40:15.46361+00,4404.15
skoda,fabia,164610,2005,1900,74,,,None,man,5,5,diesel,2015-11-14 19:00:23.949414+00,2016-01-27 20:40:15.46361+00,2775.72
skoda,octavia,81758,2005,1600,75,,,None,man,5,5,gasoline,2015-11-14 19:00:23.973728+00,2016-01-27 20:40:15.46361+00,4885.27
skoda,octavia,172114,2008,1900,77,,,None,man,5,5,diesel,2015-11-14 19:00:23.982866+00,2016-01-27 20:40:15.46361+00,6550.7
skoda,fabia,182641,2001,1400,50,,,None,man,5,5,gasoline,2015-11-14 19:00:24.01079+00,2016-01-27 20:40:15.46361+00,2257.59
skoda,octavia,165330,2009,1400,90,,,None,man,5,5,gasoline,2015-11-14 19:00:24.036179+00,2016-01-27 20:40:15.46361+00,7512.95
ford,focus,205903,2006,1600,80,,,None,man,5,5,diesel,2015-11-14 19:00:24.061419+00,2016-01-27 20:40:15.46361+00,3034.79
,,186000,2006,2000,103,,,None,man,5,5,diesel,2015-11-14 19:00:24.072317+00,2016-01-27 20:40:15.46361+00,5551.44
skoda,octavia,168454,2008,1600,75,,,None,man,5,5,gasoline,2015-11-14 19:00:24.105248+00,2016-01-27 20:40:15.46361+00,5477.42
skoda,fabia,35123,2006,1200,40,,,None,man,5,5,gasoline,2015-11-14 19:00:24.137293+00,2016-01-27 20:40:15.46361+00,3145.82
skoda,fabia,153203,2008,1200,44,,,None,man,5,5,gasoline,2015-11-14 19:00:24.162555+00,2016-01-27 20:40:15.46361+00,4071.06
skoda,roomster,151636,2008,1900,77,,,None,man,5,5,diesel,2015-11-14 19:00:24.290906+00,2016-01-27 20:40:15.46361+00,5551.44
skoda,octavia,132918,2011,1600,77,,,None,man,5,5,diesel,2015-11-14 19:00:24.404513+00,2016-01-27 20:40:15.46361+00,8179.13
skoda,octavia,156201,2009,1800,118,,,None,man,5,5,gasoline,2015-11-14 19:00:24.439975+00,2016-01-27 20:40:15.46361+00,8401.18
skoda,fabia,172551,2010,1200,51,,,None,man,5,5,gasoline,2015-11-14 19:00:24.465297+00,2016-01-27 20:40:15.46361+00,4552.18
skoda,octavia,327000,2002,1896,74,,,None,man,5,5,diesel,2015-11-14 19:00:24.521492+00,2016-01-27 20:40:15.46361+00,2553.66
skoda,fabia,38269,2007,1200,47,,,None,man,5,5,gasoline,2015-11-14 19:00:24.55099+00,2016-01-27 20:40:15.46361+00,3923.02
skoda,fabia,216000,2003,1896,47,,,None,man,5,5,diesel,2015-11-14 19:00:24.590106+00,2016-01-27 20:40:15.46361+00,2427.83
skoda,fabia,185000,2002,1390,74,,,None,man,5,5,gasoline,2015-11-14 19:00:24.614411+00,2016-01-27 20:40:15.46361+00,2183.57
skoda,fabia,83000,2005,1198,47,,,None,man,5,5,gasoline,2015-11-14 19:00:24.636302+00,2016-01-27 20:40:15.46361+00,3219.84
toyota,corolla,5,2015,1600,97,,,None,man,5,5,gasoline,2015-11-14 19:00:24.691387+00,2016-01-27 20:40:15.46361+00,15096.19
honda,cr-v,22000,2014,1597,88,,,None,man,5,5,diesel,2015-11-14 19:00:24.7023+00,2016-01-27 20:40:15.46361+00,19059.96
rover,,205000,2007,3628,200,,,None,auto,5,5,diesel,2015-11-14 19:00:24.731366+00,2016-01-27 20:40:15.46361+00,15173.95
,,171500,2002,1598,79,,,None,man,5,5,gasoline,2015-11-14 19:00:24.765078+00,2016-01-27 20:40:15.46361+00,2960.4
chrysler,town-country,18275,2014,3600,214,,,None,auto,5,7,gasoline,2015-11-14 19:00:24.787843+00,2016-01-27 20:40:15.46361+00,28660.25
nissan,qashqai,7590,2015,1618,120,,,None,man,None,None,gasoline,2015-11-14 19:00:24.798974+00,2016-01-27 20:40:15.46361+00,19241.3
skoda,octavia,278005,1998,1595,74,,,None,man,5,5,gasoline,2015-11-14 19:00:24.846443+00,2016-01-27 20:40:15.46361+00,1772.76
